remote,,,"and the remote is cheap and cheasy - not sure how long it 'll last , but for 50 bucks what the heck !",det####remote####the######dep####and####remote######cop####cheap####is######rcmod####remote####cheap######rcmod####remote####cheasy######conj_and####cheap####cheasy######neg####sure####not######dep####cheap####sure######advmod####long####how######advmod####last####long######nsubj####last####it######aux####last####'ll######ccomp####cheap####last######ccomp####cheap####for######conj_but####last####for######num####bucks####50######pobj####for####bucks######dep####heck####bucks######det####heck####the######rcmod####bucks####heck
,,play,this thing plays everything_i feed it .,det####thing####this######nsubj####plays####thing######nsubj####feed####everything_i######ccomp####plays####feed######dobj####feed####it
,,,"compusa , memorex , fuji .",nsubj####fuji####compusa######appos####compusa####memorex
,,,plays them all .,nsubj####all####them######xcomp####plays####all
,,,i ordered 2 .,nsubj####ordered####i######dobj####ordered####2
,,,i wanted a dvd_player that had basic features and would be able to play dvd - r_format disc 's that i had made myself .,nsubj####wanted####i######det####dvd_player####a######dobj####wanted####dvd_player######nsubj####had####dvd_player######nsubj####able####dvd_player######rcmod####dvd_player####had######amod####features####basic######dobj####had####features######aux####able####would######cop####able####be######rcmod####dvd_player####able######conj_and####had####able######aux####play####to######xcomp####able####play######dobj####play####dvd######nn####disc####r_format######nsubj####'s####disc######parataxis####wanted####'s######complm####made####that######nsubj####made####i######aux####made####had######ccomp####'s####made######dobj####made####myself
,format,,when i 1st tried it i found that it had no problem playing the more expensive dvd - r_media disc 's that other players would play but to my surprise was able to play cheep media that i had burned that i could n't get to work before in anything but the dvd_burner itself that i had made the disc with .
"use, size,look",,,"easy to use , small form_factor , and looks good to boot .",prep_to####easy####use######amod####form_factor####small######appos####use####form_factor######conj_and####easy####looks######acomp####looks####good######prep_to####good####boot
,,,very happy !,advmod####happy####very
,,,i wish i could give negative stars !,nsubj####wish####i######nsubj####give####i######aux####give####could######ccomp####wish####give######amod####stars####negative######dobj####give####stars
,,,i bought this dvd_player in november .,nsubj####bought####i######det####dvd_player####this######dobj####bought####dvd_player######prep_in####bought####November
,,,i have an apex_ad600 for a few years now which still works great today .,dep####have####i######det####apex_ad600####an######dobj####have####apex_ad600######nsubj####works####apex_ad600######det####years####a######amod####years####few######prep_for####apex_ad600####years######advmod####years####now######advmod####works####still######rcmod####apex_ad600####works######amod####today####great######tmod####works####today
,,,i figured with a great first product and with this one having more features than the 600 i would buy one .,nsubj####figured####i######det####product####a######amod####product####great######amod####product####first######prep_with####figured####product######det####one####this######prep_with####figured####one######conj_and####product####one######partmod####one####having######amod####features####more######dobj####having####features######mark####buy####than######det####i####the######num####i####600######nsubj####buy####i######aux####buy####would######advcl####having####buy######dobj####buy####one
,,,what a mistake !,det####mistake####a######dep####what####mistake
,,player,after about an hour it starts skipping like the dvd 's are dirty .,advmod####hour####about######det####hour####an######prep_after####starts####hour######nsubj####starts####it######xcomp####starts####skipping######mark####dirty####like######det####dvd####the######nsubj####dirty####dvd######cop####dirty####are######advcl####skipping####dirty
,,,i 've tried several dvd 's and even new ones do the same thing .,nsubj####tried####i######aux####tried####'ve######amod####dvd####several######nsubj####do####dvd######advmod####ones####even######amod####ones####new######conj_and####dvd####ones######nsubj####do####ones######ccomp####tried####do######det####thing####the######amod####thing####same######dobj####do####thing
no disc,,,i have ice age and it keeps telling me no disc .,nsubj####have####i######nn####age####ice######dobj####have####age######nsubj####keeps####it######conj_and####have####keeps######xcomp####keeps####telling######iobj####telling####me######det####disc####no######dobj####telling####disc
,,,i 've tried someone_elses and the same thing_happens .,nsubj####tried####i######aux####tried####'ve######dobj####tried####someone_elses######det####thing_happens####the######amod####thing_happens####same######dobj####tried####thing_happens######conj_and####someone_elses####thing_happens
,customer service,,i tried e-mailing apex and they come back saying undeliverable .,nsubj####tried####i######amod####apex####e-mailing######dobj####tried####apex######nsubj####come####they######conj_and####tried####come######prt####come####back######xcomp####come####saying######dobj####saying####undeliverable
,customer service,,i 've tried leaving questions on their site never to have them answered .,nsubj####tried####i######aux####tried####'ve######xcomp####tried####leaving######dobj####leaving####questions######poss####site####their######prep_on####questions####site######neg####leaving####never######aux####have####to######xcomp####leaving####have######nsubj####answered####them######ccomp####have####answered
,,,"i just want to at least try an exchange but you can 't get through to their number , it 's always busy .",nsubj####want####i######xsubj####try####i######advmod####want####just######ccomp####busy####want######aux####try####to######advmod####try####at######dep####at####least######xcomp####want####try######det####exchange####an######dobj####try####exchange######nsubj####t####you######aux####t####can######conj_but####want####t######ccomp####busy####t######ccomp####t####get######prt####get####through######poss####number####their######prep_to####get####number######nsubj####busy####it######cop####busy####'s######advmod####busy####always
,,,"that makes sense though , with all the substandard_products they make .",nsubj####makes####that######dobj####makes####sense######advmod####makes####though######predet####substandard_products####all######det####substandard_products####the######prep_with####makes####substandard_products######dobj####make####substandard_products######nsubj####make####they######rcmod####substandard_products####make
,,,do not buy this product or any apex product unless you are looking to be frustrated and lose money !,aux####buy####do######neg####buy####not######det####product####this######dobj####buy####product######det####product####any######nn####product####apex######dobj####buy####product######conj_or####product####product######mark####looking####unless######nsubj####looking####you######xsubj####frustrated####you######aux####looking####are######advcl####buy####looking######aux####frustrated####to######auxpass####frustrated####be######xcomp####looking####frustrated######xcomp####looking####lose######conj_and####frustrated####lose######dobj####lose####money
,,,i bought this as a gift for my sister .,nsubj####bought####i######dobj####bought####this######det####gift####a######prep_as####bought####gift######poss####sister####my######prep_for####bought####sister
,,player,it has never worked .,nsubj####worked####it######aux####worked####has######neg####worked####never
player,,,"i 've attempted to connect this unit to several different tvs , using a multitude of connection_methods , and i still can 't get a video signal from the machine .",nsubj####attempted####i######xsubj####connect####i######aux####attempted####'ve######aux####connect####to######xcomp####attempted####connect######det####unit####this######dobj####connect####unit######amod####tvs####several######amod####tvs####different######prep_to####connect####tvs######xcomp####connect####using######det####multitude####a######dobj####using####multitude######prep_of####multitude####connection_methods######nsubj####t####i######advmod####t####still######aux####t####can######conj_and####attempted####t######xcomp####t####get######det####signal####a######amod####signal####video######dobj####get####signal######det####machine####the######prep_from####get####machine
,,,i highly regret trying to save a few $ with this purchase .,dep####regret####i######advmod####regret####highly######dep####regret####trying######aux####save####to######xcomp####trying####save######det####$####a######amod####$####few######dobj####save####$######det####purchase####this######prep_with####save####purchase
,player,,purchased the ad-2600 about a month ago and have had numerous problems with it .,det####ad-2600####the######dobj####purchased####ad-2600######det####month####a######prep_about####purchased####month######dep####month####ago######aux####had####have######conj_and####purchased####had######amod####problems####numerous######dobj####had####problems######prep_with####had####it
on/off button,,,the most recent is that it will stop responding to the on/off_button .,det####recent####the######advmod####recent####most######nsubj####is####recent######complm####stop####that######nsubj####stop####it######aux####stop####will######ccomp####is####stop######xcomp####stop####responding######det####button####the######nn####button####on\/off######nn####button####_######prep_to####responding####button
,,,the light goes from red to green but no display or any operation_whatsoever .,det####light####the######nsubj####goes####light######amod####display####red######dep####red####to######dep####red####green######det####display####no######prep_from####goes####display######det####operation_whatsoever####any######prep_from####goes####operation_whatsoever######conj_or####display####operation_whatsoever
,,,i end up unplugging it from the wall for a few hours and when i try again it will work fine.at least until this problem arises again .,dep####at####least######mark####arises####until######det####problem####this######nsubj####arises####problem######dep####at####arises######advmod####arises####again
,,,i 've registered this unit at www.apexdigialinc.com and listed the problem .,nsubj####registered####i######nsubj####listed####i######aux####registered####'ve######det####unit####this######dobj####registered####unit######prep_at####registered####www.apexdigialinc.com######conj_and####registered####listed######det####problem####the######dobj####listed####problem
,customer service,,they claim to respond in a 24 hour_period yet it 's been 2 weeks without a reply .,nsubj####claim####they######xsubj####respond####they######aux####respond####to######xcomp####claim####respond######det####hour_period####a######num####hour_period####24######prep_in####respond####hour_period######nsubjpass####weeks####it######auxpass####weeks####'s######cop####weeks####been######num####weeks####2######conj_yet####claim####weeks######det####reply####a######prep_without####weeks####reply
customer service,,,i 've sent 10 e-mails to their customer_service department requesting an ra with no response .,nsubj####sent####i######aux####sent####'ve######num####e-mails####10######dobj####sent####e-mails######poss####department####their######amod####department####customer_service######prep_to####sent####department######xcomp####sent####requesting######det####ra####an######dobj####requesting####ra######det####response####no######prep_with####requesting####response
,,,"i 've called the service_number and if it 's not busy , it rings forever then eventually dumps you .",nsubj####called####i######aux####called####'ve######det####service_number####the######dobj####called####service_number######mark####busy####if######nsubj####busy####it######cop####busy####'s######neg####busy####not######advcl####dumps####busy######dep####rings####it######nsubj####dumps####rings######advmod####dumps####forever######advmod####dumps####then######advmod####dumps####eventually######conj_and####called####dumps######dobj####dumps####you
,,,once i actually got to an answering_machine and left a message .,advmod####got####once######nsubj####got####i######nsubj####left####i######advmod####got####actually######det####answering_machine####an######prep_to####got####answering_machine######conj_and####got####left######det####message####a######dobj####left####message
,,,still no response .,det####response####no######dep####still####response
,,,i will never purchase anything from this company ever again and have logged my complaint with the bbb .,nsubj####purchase####i######nsubj####logged####i######aux####purchase####will######neg####purchase####never######dobj####purchase####anything######det####company####this######prep_from####purchase####company######advmod####again####ever######advmod####purchase####again######aux####logged####have######conj_and####purchase####logged######poss####complaint####my######dobj####logged####complaint######det####bbb####the######prep_with####logged####bbb
,,,i bought this player as a christmas_present for my wife .,nsubj####bought####i######det####player####this######dobj####bought####player######det####christmas_present####a######prep_as####bought####christmas_present######poss####wife####my######prep_for####bought####wife
player,,,3/4 way through the first disk we played on it ( naturally on 31 days after purchase ) the dvd_player froze .,num####way####3\/4######nsubj####froze####way######det####disk####the######amod####disk####first######prep_through####way####disk######dobj####played####disk######nsubj####played####we######rcmod####disk####played######prep_on####played####it######dep####on####naturally######dep####froze####on######num####days####31######pobj####on####days######prep_after####days####purchase######det####dvd_player####the######nsubj####froze####dvd_player
player,,,now it will not load any disk or just says that there is no disk .,advmod####load####now######nsubj####load####it######nsubj####says####it######aux####load####will######neg####load####not######det####disk####any######dobj####load####disk######advmod####says####just######conj_or####load####says######complm####is####that######expl####is####there######ccomp####says####is######det####disk####no######nsubj####is####disk
,customer service,,"have tried to contact apex via e-mail ( customerservice @_apexdigital.com ) , but the e-mail address is not valid .",aux####tried####have######aux####contact####to######xcomp####tried####contact######dobj####contact####apex######prep_via####apex####e-mail######amod####@_apexdigital.com####customerservice######appos####e-mail####@_apexdigital.com######dep####tried####but######det####address####the######amod####address####e-mail######nsubj####valid####address######cop####valid####is######neg####valid####not######ccomp####tried####valid
,customer service,,"have tried calling ( 866-4apexgo ) , but can 't get through .",aux####tried####have######dep####get####tried######nsubj####tried####calling######appos####calling####866-4apexgo######cc####get####but######poss####t####can######nsubj####get####t######prt####get####through
customer service,player,,"this product sucks , the customer_service from apex sucks .",det####product####this######nsubj####sucks####product######ccomp####sucks####sucks######det####customer_service####the######nsubj####sucks####customer_service######prep_from####customer_service####apex
,,,"i should n't have been cheap , should have bought a toshiba .",nsubj####cheap####i######aux####cheap####should######neg####cheap####n't######aux####cheap####have######cop####cheap####been######ccomp####bought####cheap######aux####bought####should######aux####bought####have######det####toshiba####a######nsubj####bought####toshiba
,,,i bought this product from amazon .,nsubj####bought####i######det####product####this######dobj####bought####product######prep_from####bought####amazon
play,,,"after using it for just a month , i could not play any dvd .",prepc_after####play####using######dobj####using####it######advmod####month####just######det####month####a######prep_for####using####month######nsubj####play####i######aux####play####could######neg####play####not######det####dvd####any######dobj####play####dvd
picture,,,i can only hear the sound but no picture !,nsubj####hear####i######aux####hear####can######advmod####hear####only######det####sound####the######dobj####hear####sound######prep####sound####but######det####picture####no######dep####but####picture
customer service,,,their customer ( www.apexdigitalinc.com ) service is very poor .,poss####customer####their######nsubj####poor####customer######dep####poor####www.apexdigitalinc.com######nsubj####poor####service######cop####poor####is######advmod####poor####very
,,,"no contact_phone number , only eamil contact which did not respond me .",det####number####no######amod####number####contact_phone######advmod####contact####only######amod####contact####eamil######appos####number####contact######nsubj####respond####contact######aux####respond####did######neg####respond####not######rcmod####contact####respond######dobj####respond####me
,,,i bought this player during a christmas sale at an excellent price .,nsubj####bought####i######det####player####this######dobj####bought####player######det####sale####a######amod####sale####christmas######prep_during####bought####sale######det####price####an######amod####price####excellent######prep_at####bought####price
,,,"however , i should have followed my instincts :",advmod####followed####however######nsubj####followed####i######aux####followed####should######aux####followed####have######poss####instincts####my######dobj####followed####instincts
,,,you get what you pay for .,nsubj####get####you######dep####pay####what######nsubj####pay####you######ccomp####get####pay######prep####pay####for
dvd,,,one of the dvd 's i received as a christmas present kept freezing .,nsubj####received####one######det####dvd####the######poss####i####dvd######prep_of####one####i######mark####kept####as######det####christmas####a######nsubj####kept####christmas######advmod####kept####present######advcl####received####kept######dobj####kept####freezing
dvd,,,some dvd 's i rented would not play .,det####dvd####some######poss####rented####dvd######amod####rented####i######nsubj####play####rented######aux####play####would######neg####play####not
,,,"now , i suddenly have no picture .",advmod####have####now######nsubj####have####i######advmod####have####suddenly######det####picture####no######dobj####have####picture
,,,i will say this .,nsubj####say####i######aux####say####will######dobj####say####this
player,,,"when the player was working it was great , but .",advmod####working####when######det####player####the######nsubj####working####player######aux####working####was######csubj####was####working######dobj####working####it######advmod####was####great######advmod####was####but
,,,the physical appearance of this apex compared to one previous ( ad1100w ) is most appreciated .,det####appearance####the######amod####appearance####physical######nsubjpass####appreciated####appearance######det####apex####this######prep_of####appearance####apex######prep_compared_to####apex####one######amod####one####previous######appos####appearance####ad1100w######auxpass####appreciated####is######advmod####appreciated####most
,,,"the prior one looked and felt lightweight , cheesy , and assembled by the oppressed :",det####one####the######amod####one####prior######nsubj####looked####one######nsubj####felt####one######nsubj####assembled####one######conj_and####looked####felt######acomp####felt####lightweight######advmod####felt####cheesy######conj_and####looked####assembled######det####oppressed####the######prep_by####assembled####oppressed
,,,i purchased it for it 's easy ability to accept cd-r hacks .,nsubj####purchased####i######xsubj####accept####i######dobj####purchased####it######poss####ability####it######amod####ability####easy######prep_for####purchased####ability######aux####accept####to######xcomp####purchased####accept######amod####hacks####cd-r######dobj####accept####hacks
,,,"i used it lightly , and it lasted just over one year ( forgot to kill the power one day , and now it only plays dvds ) .",nsubj####used####i######dobj####used####it######advmod####used####lightly######nsubj####lasted####it######conj_and####used####lasted######advmod####lasted####just######num####year####one######prep_over####lasted####year######dep####year####forgot######aux####kill####to######xcomp####forgot####kill######det####power####the######dobj####kill####power######num####day####one######dep####power####day######dobj####kill####now######conj_and####power####now######nsubj####plays####it######advmod####plays####only######rcmod####now####plays######dobj####plays####dvds
,,,back to the 2600 :,dep####back####to######det####2600####the######pobj####to####2600
,,,1 .
smell,,,it does n't smell like burning plastic when you open the drive .,nsubj####smell####it######aux####smell####does######neg####smell####n't######nn####plastic####burning######prep_like####smell####plastic######advmod####open####when######nsubj####open####you######advcl####smell####open######det####drive####the######dobj####open####drive
,,,2 .
look,,,without a doubt the finest looking apex_dvd player that i 've seen .,det####doubt####a######prep_without####apex_dvd####doubt######det####finest####the######nsubj####apex_dvd####finest######partmod####finest####looking######dobj####apex_dvd####player######complm####seen####that######nsubj####seen####i######aux####seen####'ve######ccomp####apex_dvd####seen
,,,3 .
picture quality,,,"excellent picture_quality - on par with my pioneer , panasonic , and jvc_players .",amod####picture_quality####excellent######dep####picture_quality####on######pobj####on####par######poss####pioneer####my######prep_with####par####pioneer######pobj####on####panasonic######conj_and####par####panasonic######pobj####on####jvc_players######conj_and####par####jvc_players
,,,4 .
remote,,,"remote : you can stand it on end ( harder to lose ) , and it 's far better designed than the 1100s .",nsubj####stand####you######aux####stand####can######dep####remote####stand######dobj####stand####it######prep_on####stand####end######dep####end####harder######aux####lose####to######infmod####harder####lose######nsubjpass####designed####it######auxpass####designed####'s######advmod####designed####far######advmod####far####better######dep####remote####designed######conj_and####stand####designed######det####1100s####the######prep_than####designed####1100s
,,,"anyway , the initial impression is much better than when i opened the box on the 1100 over a year ago - you can telll that apex is trying harder to improve their product .",advmod####better####anyway######det####impression####the######amod####impression####initial######nsubj####better####impression######cop####better####is######advmod####better####much######advmod####opened####when######nsubj####opened####i######prepc_than####better####opened######det####box####the######dobj####opened####box######det####1100####the######prep_on####opened####1100######det####year####a######prep_over####opened####year######dep####year####ago######nsubj####telll####you######aux####telll####can######parataxis####better####telll######complm####trying####that######nsubj####trying####apex######xsubj####improve####apex######aux####trying####is######ccomp####telll####trying######advmod####trying####harder######aux####improve####to######xcomp####trying####improve######poss####product####their######dobj####improve####product
,,,"i 'd have given it 5 stars , but i 'm waiting to see if this one holds up to more frequent use than the last one :",nsubj####given####i######nsubj####waiting####i######xsubj####see####i######aux####given####'d######aux####given####have######iobj####given####it######num####stars####5######dobj####given####stars######advmod####waiting####i######aux####waiting####'m######conj_but####given####waiting######aux####see####to######xcomp####waiting####see######mark####holds####if######det####one####this######nsubj####holds####one######advcl####see####holds######prt####holds####up######amod####use####more######amod####use####frequent######prep_to####holds####use######det####one####the######amod####one####last######prep_than####use####one
,,,"with progressive scan , i expect it to play play play - and give my old pioneer a rest .",amod####scan####progressive######prep_with####expect####scan######nsubj####expect####i######nsubj####play####it######nsubj####give####it######aux####play####to######xcomp####expect####play######nn####play####play######dobj####play####play######xcomp####expect####give######conj_and####play####give######poss####pioneer####my######amod####pioneer####old######dep####give####pioneer######det####rest####a######dobj####give####rest
dvd,,,"first of all , i bought this dvd as a christmas_present for my girlfriend and i am somewhat disappointed .",nsubj####bought####first######prep_of####first####all######appos####all####i######det####dvd####this######dobj####bought####dvd######det####christmas_present####a######prep_as####bought####christmas_present######poss####girlfriend####my######prep_for####bought####girlfriend######nsubjpass####disappointed####i######auxpass####disappointed####am######advmod####disappointed####somewhat######conj_and####bought####disappointed
player,,,"unlike some of the other people who received a `` lemon `` , my dvd_player came in perfect working condition .",csubj####came####unlike######pobj####unlike####some######det####people####the######amod####people####other######prep_of####some####people######nsubj####received####people######rcmod####people####received######det####lemon####a######dobj####received####lemon######iobj####received####lemon######amod####dvd_player####my######dep####lemon####dvd_player######amod####condition####perfect######amod####condition####working######prep_in####came####condition
"design,player",,,"as a whole , the dvd_player has a sleek design and works fine .",det####whole####a######prep_as####has####whole######det####dvd_player####the######nsubj####has####dvd_player######nsubj####works####dvd_player######det####design####a######amod####design####sleek######dobj####has####design######conj_and####has####works######acomp####works####fine
dvd,,,what disappointed me is the fact that it does not seem to read certain dvds .,nsubj####disappointed####what######nsubj####fact####me######cop####fact####is######det####fact####the######ccomp####disappointed####fact######complm####seem####that######nsubj####seem####it######xsubj####read####it######aux####seem####does######neg####seem####not######ccomp####fact####seem######aux####read####to######xcomp####seem####read######amod####dvds####certain######dobj####read####dvds
read,,,"for example , i tried playing my new `` pirates of the carribean `` extra features dvd , but this dvd player can not read it .",prep_for####tried####example######nsubj####tried####i######xcomp####tried####playing######poss####pirates####my######amod####pirates####new######dobj####playing####pirates######det####carribean####the######prep_of####pirates####carribean######amod####features####extra######nsubj####dvd####features######dep####playing####dvd######det####player####this######nn####player####dvd######nsubj####read####player######aux####read####can######neg####read####not######conj_but####tried####read######dobj####read####it
"read, dvd",,,"at first i thought it is only a isolated incident , but i was proven wrong when the player would not read my `` alias `` dvds as well .",dep####first####at######advmod####thought####first######nsubj####thought####i######nsubj####incident####it######dep####incident####is######advmod####incident####only######det####incident####a######amod####incident####isolated######ccomp####thought####incident######nsubjpass####proven####i######auxpass####proven####was######conj_but####thought####proven######acomp####proven####wrong######advmod####read####when######det####player####the######nsubj####read####player######aux####read####would######neg####read####not######advcl####proven####read######poss####dvds####my######amod####dvds####alias######dobj####read####dvds######advmod####well####as######advmod####read####well
player,,,this player seems to work fine with everything else .,det####player####this######nsubj####seems####player######xsubj####work####player######aux####work####to######xcomp####seems####work######acomp####work####fine######prep_with####work####everything######advmod####everything####else
,,,so i do n't understand why it would not work with dvds that seem to have more features in them .,dep####understand####so######nsubj####understand####i######aux####understand####do######neg####understand####n't######advmod####work####why######nsubj####work####it######aux####work####would######neg####work####not######advcl####understand####work######prep_with####work####dvds######nsubj####seem####dvds######rcmod####dvds####seem######aux####have####to######xcomp####seem####have######amod####features####more######dobj####have####features######prep_in####features####them
,player,,"because of this , i am disappointed and would not recommend this product .",advcl####disappointed####of######prep_because_of####disappointed####this######nsubj####disappointed####i######nsubj####recommend####i######cop####disappointed####am######aux####recommend####would######neg####recommend####not######conj_and####disappointed####recommend######det####product####this######dobj####recommend####product
,,,i had apex regular ( non-progressive ) dvd-player for two years .,nsubj####apex####i######aux####apex####had######amod####dvd-player####regular######appos####dvd-player####non-progressive######dobj####apex####dvd-player######num####years####two######prep_for####dvd-player####years
,,,had no problem with it .,det####problem####no######dobj####had####problem######prep_with####problem####it
,,,"now , i thought it 's time to upgrade .",advmod####thought####now######nsubj####thought####i######poss####time####it######dobj####thought####time######aux####upgrade####to######infmod####time####upgrade
,,,"so , i bought apex ad-2600 in november ' 03 from amazon .",advmod####bought####so######nsubj####bought####i######nn####ad-2600####apex######dobj####bought####ad-2600######prep_in####bought####November######num####November####03######prep_from####bought####amazon
"run, dvd",,,it 's running great for all the dvds_i have and rented .,nsubj####running####it######aux####running####'s######acomp####running####great######predet####dvds_i####all######det####dvds_i####the######prep_for####great####dvds_i######amod####dvds_i####have######amod####dvds_i####rented######conj_and####have####rented
,,,i have a dvd_burner .,dep####have####i######det####dvd_burner####a######dobj####have####dvd_burner
dvd player,,,"i think , apex is the best dvd_player you can get for the price .",nsubj####think####i######ccomp####dvd_player####think######nsubj####dvd_player####apex######cop####dvd_player####is######det####dvd_player####the######amod####dvd_player####best######dobj####get####dvd_player######nsubj####get####you######aux####get####can######rcmod####dvd_player####get######det####price####the######prep_for####get####price
,,,some of my friends had well branded dvd-players but they keep complaining that sometime it stucks and sucks !,nsubj####branded####some######poss####friends####my######prep_of####some####friends######aux####branded####had######advmod####branded####well######dobj####branded####dvd-players######nsubj####keep####they######conj_but####branded####keep######xcomp####keep####complaining######complm####stucks####that######advmod####stucks####sometime######nsubj####stucks####it######nsubj####sucks####it######ccomp####complaining####stucks######ccomp####complaining####sucks######conj_and####stucks####sucks
apex,,,most of them are already switched to apex and they are happy .,nsubjpass####switched####most######prep_of####most####them######auxpass####switched####are######advmod####switched####already######prep_to####switched####apex######nsubj####happy####they######cop####happy####are######conj_and####switched####happy
,,,if you are skeptical about trying apex .,mark####skeptical####if######nsubj####skeptical####you######cop####skeptical####are######prepc_about####skeptical####trying######dobj####trying####apex
,,,take my words and give it a try .,poss####words####my######dobj####take####words######conj_and####take####give######iobj####give####it######det####try####a######dobj####give####try
,,,hopefully you wo n't regret .,advmod####regret####hopefully######nsubj####regret####you######aux####regret####wo######neg####regret####n't
,,,goodluck !
,,,i bought this to replace an expensive ( $ 300 + ) onkyo_dvd player that quit after only 3 years !,nsubj####bought####i######nsubj####replace####this######aux####replace####to######xcomp####bought####replace######det####player####an######amod####player####expensive######dep####expensive####$######number####$####300######number####$####+######amod####player####onkyo_dvd######dobj####replace####player######nsubj####quit####player######rcmod####player####quit######quantmod####3####only######num####years####3######prep_after####quit####years
,,player,this has so many capabilities that you 'll always have room for new technologies as they evolve .,nsubj####has####this######advmod####many####so######amod####capabilities####many######dobj####has####capabilities######complm####have####that######nsubj####have####you######aux####have####'ll######advmod####have####always######dep####capabilities####have######dobj####have####room######amod####technologies####new######prep_for####room####technologies######mark####evolve####as######nsubj####evolve####they######advcl####have####evolve
"sound,picture clarity",,,"i use this with a home_theater system and it 's amazing how it sounds , the picture_clarity is unmatched !",nsubj####use####i######ccomp####unmatched####use######dobj####use####this######det####system####a######nn####system####home_theater######prep_with####this####system######nsubj####amazing####it######cop####amazing####'s######conj_and####use####amazing######ccomp####unmatched####amazing######advmod####sounds####how######nsubj####sounds####it######ccomp####amazing####sounds######det####picture_clarity####the######nsubj####unmatched####picture_clarity######cop####unmatched####is
case,price,,so much packed in a small case and very affordable !,advmod####much####so######advmod####packed####much######det####case####a######amod####case####small######prep_in####packed####case######conj_and####packed####very######advmod####very####affordable
,,,worked for two weeks .,num####weeks####two######prep_for####worked####weeks
,picture,,after two weeks the picture kept freezing .,num####weeks####two######prep_after####kept####weeks######det####picture####the######nsubj####kept####picture######dobj####kept####freezing
,,,spend the extra 20 $ and buy a name_brand dvd_player .,det####$####the######amod####$####extra######num####$####20######dobj####spend####$######conj_and####spend####buy######det####dvd_player####a######amod####dvd_player####name_brand######dobj####buy####dvd_player
apex,,,apex_sucks !
,,,only the cheap and poor would buy one .,advmod####the####only######nsubj####buy####the######amod####the####cheap######amod####the####poor######conj_and####cheap####poor######aux####buy####would######dobj####buy####one
,player,,unit worked great for 3 weeks then video output failed .,nsubj####worked####unit######acomp####worked####great######mark####failed####for######num####weeks####3######tmod####failed####weeks######advmod####weeks####then######amod####output####video######nsubj####failed####output######advcl####worked####failed
,,,i got one of these to serve as a second dvd_player in my house .,nsubj####got####i######dobj####got####one######prep_of####one####these######aux####serve####to######xcomp####got####serve######det####dvd_player####a######amod####dvd_player####second######prep_as####serve####dvd_player######poss####house####my######prep_in####dvd_player####house
"size,machine",,,"it 's a compact , attractive machine and was easy to set up .",nsubj####machine####it######nsubj####easy####it######cop####machine####'s######det####machine####a######amod####machine####compact######amod####machine####attractive######cop####easy####was######conj_and####machine####easy######aux####set####to######xcomp####easy####set######prt####set####up
usage,,,"basic usage is easy , but the remote has a lot of buttons that i have n't used .",amod####usage####basic######nsubj####easy####usage######cop####easy####is######det####remote####the######nsubj####has####remote######conj_but####easy####has######det####lot####a######dobj####has####lot######prep_of####lot####buttons######dobj####used####buttons######complm####used####that######nsubj####used####i######aux####used####have######neg####used####n't######dep####buttons####used
,,player,"so far , we 've only used this player a few times to watch movies and it has worked fine .",advmod####far####so######advmod####used####far######nsubj####used####we######aux####used####'ve######advmod####used####only######det####player####this######iobj####used####player######det####times####a######amod####times####few######dobj####used####times######aux####watch####to######xcomp####used####watch######dobj####watch####movies######nsubj####worked####it######aux####worked####has######conj_and####used####worked######dep####worked####fine
"picture,sound",,,"the picture is clear , bright and sharp and the sound is good .",det####picture####the######nsubj####clear####picture######nsubj####bright####picture######nsubj####sharp####picture######cop####clear####is######conj_and####clear####bright######conj_and####clear####sharp######det####sound####the######nsubj####good####sound######cop####good####is######conj_and####clear####good
,,,"again , though , it has only been used sparingly .",advmod####used####again######advmod####used####though######nsubjpass####used####it######aux####used####has######advmod####used####only######auxpass####used####been######advmod####used####sparingly
"read, disc",,,"the catch is that , while it plays movies just fine , it has refused to read second discs with the movie `` extras `` on them on the two occaisions when i tried to do that .",det####catch####the######nsubj####is####catch######complm####refused####that######mark####plays####while######nsubj####plays####it######advcl####refused####plays######nsubj####fine####movies######advmod####fine####just######xcomp####plays####fine######nsubj####refused####it######xsubj####read####it######aux####refused####has######ccomp####is####refused######aux####read####to######xcomp####refused####read######amod####discs####second######dobj####read####discs######det####movie####the######prep_with####read####movie######dep####movie####extras######prep_on####read####them######tmod####tried####them######det####occaisions####the######num####occaisions####two######prep_on####them####occaisions######advmod####tried####when######rel####tried####when######nsubj####tried####i######xsubj####do####i######dep####them####tried######aux####do####to######xcomp####tried####do######dobj####do####that
,,,it 's not a big deal for me .,nsubj####deal####it######cop####deal####'s######neg####deal####not######det####deal####a######amod####deal####big######prep_for####deal####me
,,,i simply watched the extra features on another player .,nsubj####watched####i######advmod####watched####simply######det####features####the######amod####features####extra######dobj####watched####features######det####player####another######prep_on####watched####player
,,,"had this been my only dvd_player , though , it would have been a real problem .",aux####dvd_player####had######nsubj####dvd_player####this######cop####dvd_player####been######poss####dvd_player####my######amod####dvd_player####only######dep####problem####dvd_player######advmod####problem####though######nsubj####problem####it######aux####problem####would######aux####problem####have######cop####problem####been######det####problem####a######amod####problem####real
,,,"as it is , i 'm keeping the machine .",mark####is####as######nsubj####is####it######advcl####keeping####is######nsubj####keeping####i######aux####keeping####'m######det####machine####the######dobj####keeping####machine
